name,x,y,width,height
r1086,1345,5126,5,20
r1087,4443,1153,5,18
r1088,2006,6801,3,6
r1089,3774,8860,1,4
r1090,544,5477,2,7
r1091,9827,370,4,1
r1092,2732,2736,3,9
r1093,1930,9436,5,9
r1094,7470,836,5,19
r1095,8340,2147,3,4
r1096,7865,9820,1,16
r1097,3227,620,2,9
r1098,8281,3519,4,17
r1099,9053,9253,1,3
r1100,3504,9643,5,10
r1101,6073,1897,2,8
r1102,2783,2776,5,10
r1103,1699,5640,5,14
r1104,3233,8097,2,20
r1105,7008,5286,2,2
r1106,8904,4212,3,5
r1107,7513,4850,4,5
r1108,3642,7397,4,13
r1109,1154,2380,1,8
r1110,1659,9670,2,16
r1111,1939,8739,4,15
r1112,1976,2795,4,3
r1113,7233,9761,5,12
r1114,558,4333,3,14
r1115,7692,7102,5,18
r1116,7123,9905,4,16
r1117,5412,7117,3,2
r1118,7210,5401,4,10
r1119,5207,2723,2,3
r1120,8188,815,1,14
r1121,4215,1530,1,14
r1122,5822,542,5,13
r1123,3648,8467,1,12
r1124,6092,7416,1,1
r1125,1089,6932,3,20
r1126,5146,4884,3,15
r1127,1392,7923,3,18
r1128,8509,5004,5,9
r1129,4845,2938,5,5
r1130,5658,5353,1,3
r1131,6379,973,2,3
r1132,7915,8180,5,3
r1133,3007,2766,3,11
r1134,9172,6707,1,20
r1135,8340,2750,2,7
r1136,7226,3269,1,16
r1137,7801,3342,2,2
r1138,2458,3634,1,11
r1139,8650,8723,3,12
r1140,1033,7618,5,5
r1141,2411,4718,2,18
r1142,6090,7368,5,3
r1143,4637,2008,1,17
r1144,6670,3787,2,14
r1145,3571,2576,1,4
r1146,4799,4567,5,15
r1147,472,6976,4,19
r1148,7122,9729,4,5
r1149,6799,8493,3,17
r1150,3171,8542,5,16
r1151,1819,5515,1,11
r1152,5597,7007,1,16
r1153,9300,3047,1,11
r1154,3036,2580,1,19
r1155,3843,4953,3,4
r1156,6652,8635,2,19
r1157,832,5776,3,3
r1158,1221,5837,5,19
r1159,5156,1321,5,3
r1160,8049,6713,3,15
r1161,2772,1486,1,17
r1162,7691,53,5,10
r1163,77,6176,3,12
r1164,8246,6000,5,7
r1165,4163,7846,5,11
r1166,7311,1079,1,17
r1167,6320,7336,1,2
r1168,8701,7174,3,12
r1169,758,7073,5,6
r1170,6268,1372,3,15
r1171,4586,7781,4,20
r1172,7426,1645,1,6
r1173,5328,9427,1,11
r1174,9823,6199,1,7
r1175,3147,1461,2,12
r1176,8036,9094,1,5
r1177,2771,326,4,5
r1178,9338,4786,4,17
r1179,1725,5532,2,2
r1180,8196,5185,1,12
r1181,2735,3772,3,11
r1182,8586,5138,1,5
r1183,2259,9338,4,17
r1184,9852,4929,5,9
r1185,316,4433,5,17
r1186,8815,4251,4,6
r1187,2323,3876,4,11
r1188,3579,8234,4,6
r1189,2434,8485,2,9
r1190,116,9985,5,4
r1191,4556,3231,1,18
r1192,4428,9792,5,8
r1193,2543,52,1,14
r1194,6047,4343,5,4
r1195,5338,7787,2,15
r1196,2580,454,5,1
r1197,2407,9346,2,2
r1198,5380,6815,5,11
r1199,960,6179,3,7
r1200,4387,5953,3,2
r1201,6182,5243,4,3
r1202,7301,7111,1,6
r1203,3454,4360,4,4
r1204,1203,6378,5,11
r1205,1555,5608,2,20
r1206,1600,8042,1,5
r1207,7099,8820,1,8
r1208,923,1686,5,20
r1209,8138,5896,4,4
r1210,3458,8369,3,13
r1211,4083,4760,2,17
r1212,7989,8992,1,6
r1213,157,8293,4,5
r1214,2508,9708,4,20
r1215,2511,8983,4,20
r1216,2323,6002,2,17
r1217,5597,2613,2,1
r1218,5127,4807,3,19
r1219,3059,9932,4,2
r1220,278,8085,3,8
r1221,6834,2326,3,18
r1222,7326,447,5,2
r1223,5496,4265,1,16
r1224,8985,8197,5,8
r1225,9286,3042,2,9
r1226,9991,6958,3,8
r1227,8249,7137,5,6
r1228,6279,6837,4,1
r1229,3663,3669,1,11
r1230,7199,1496,3,10
r1231,4504,4939,5,10
r1232,4572,6605,1,7
r1233,9372,3777,4,10
r1234,409,9473,5,1
r1235,5855,1568,2,2
r1236,7940,6109,5,7
r1237,5261,5536,1,1
r1238,9469,1349,3,7
r1239,9564,764,4,11
r1240,6995,5901,1,3
r1241,8331,1401,4,13
r1242,2430,5414,3,18
r1243,8284,8813,1,11
r1244,6552,2423,2,7
r1245,1423,4426,1,17
r1246,3884,7519,5,20
r1247,8449,5250,4,13
r1248,3804,9530,4,17
r1249,6593,8284,4,7
r1250,3147,4774,2,20
r1251,3592,9398,5,10
r1252,2392,2725,4,19
r1253,1706,6443,4,4
r1254,284,6473,1,17
r1255,4932,1317,4,9
r1256,1649,7634,1,20
r1257,8898,6157,2,8
r1258,3684,496,2,17
r1259,7332,1031,1,10
r1260,31,3417,5,1
r1261,2872,6678,2,9
r1262,612,6870,5,2
r1263,6741,8435,2,19
r1264,6948,3192,5,15
r1265,7351,3067,5,4
r1266,2542,5755,2,7
r1267,2331,6652,2,11
r1268,8116,2168,4,10
r1269,9874,5583,1,15
r1270,1423,4001,2,10
r1271,6823,8046,2,12
r1272,953,2461,2,16
r1273,4413,6926,2,18
r1274,7485,192,3,3
r1275,3565,3888,3,6
r1276,5666,5483,2,14
r1277,8342,8433,5,2
r1278,575,8129,3,9
r1279,1356,3203,2,9
r1280,3651,9082,4,11
r1281,2936,6344,5,3
r1282,5125,7081,3,10
r1283,870,1385,1,12
r1284,2997,1833,1,2
r1285,7633,8473,1,12
r1286,9343,97,5,7
r1287,5109,3923,3,16
r1288,2446,4571,4,8
r1289,1365,4958,1,19
r1290,5755,4416,1,9
r1291,1802,5274,5,15
r1292,7091,8527,3,13
r1293,9850,2486,4,3
r1294,8286,9334,4,8
r1295,7420,9966,1,15
r1296,5901,4899,2,12
r1297,8329,8120,3,13
r1298,5357,3041,4,16
r1299,9068,7667,4,12
r1300,9321,2255,5,12
r1301,9355,8284,4,13
r1302,5612,5520,2,3
r1303,4246,7963,1,3
r1304,7350,9046,5,12
r1305,1101,3124,3,9
r1306,1041,2906,1,19
r1307,4253,7974,2,19
r1308,3810,731,2,19
r1309,5264,121,3,8
r1310,3382,4481,1,11
r1311,3805,5404,5,19
r1312,5378,4239,1,18
r1313,7296,4458,5,4
r1314,3118,603,4,9
r1315,903,8228,2,18
r1316,3963,9390,5,13
r1317,1617,3442,1,20
r1318,4694,6461,1,15
r1319,1242,9474,3,12
r1320,536,6967,3,13
r1321,1911,3048,4,2
r1322,3538,4348,2,16
r1323,314,750,2,4
r1324,1764,3482,5,5
r1325,1490,2428,4,4
r1326,4102,697,5,1
r1327,655,9553,1,9
r1328,2518,651,3,4
r1329,4045,3964,5,4
r1330,6105,6299,1,5
r1331,5989,6186,3,3
r1332,2519,5137,4,15
r1333,4414,5759,2,8
r1334,980,2,2,16
r1335,8351,9338,3,9
r1336,5917,7134,2,7
r1337,7515,2371,2,15
r1338,819,8241,2,14
r1339,8857,8376,3,8
r1340,3943,3181,2,13
r1341,7517,4839,3,6
r1342,6108,1645,4,19
r1343,6678,8442,1,7
r1344,3081,939,3,10
r1345,9134,5343,1,16
r1346,4652,1310,2,14
r1347,1847,5366,4,20
r1348,3703,2061,3,11
r1349,3057,9959,4,12
r1350,1205,6588,5,8
r1351,8012,8741,5,11
r1352,9470,6024,3,15
r1353,8084,6224,3,9
r1354,7623,4171,1,17
r1355,8292,5324,2,3
r1356,4696,6856,4,10
r1357,8838,2174,1,4
r1358,2862,8421,5,20
r1359,1306,2347,4,10
r1360,1890,7659,2,18
r1361,6869,6302,4,14
r1362,5188,5545,5,13
r1363,4520,5724,1,20
r1364,7590,7013,3,13
r1365,6438,7944,2,14
r1366,495,1791,4,12
r1367,9971,882,3,19
r1368,6668,8567,2,2
r1369,5243,2360,2,1
r1370,5477,4297,3,20
r1371,7716,8121,5,1
r1372,5002,6273,5,1
r1373,9541,6045,2,17
r1374,8439,2210,2,11
r1375,2972,511,3,4
r1376,191,3179,1,20
r1377,6754,4034,5,15
r1378,9057,7206,5,8
r1379,6856,2830,3,8
r1380,6868,8295,3,10
r1381,1717,6598,3,16
r1382,1190,5830,5,7
r1383,1754,2696,4,17
r1384,297,6277,1,16
r1385,183,7812,4,3
r1386,4334,643,5,1
r1387,7804,6407,4,2
r1388,1457,1113,5,3
r1389,4133,91,5,17
r1390,6343,6567,3,12
r1391,3322,9561,3,13
r1392,9503,9359,4,1
r1393,8231,5063,5,20
r1394,2074,4688,1,6
r1395,5045,7942,4,10
r1396,1728,6548,1,10
r1397,1016,7049,2,14
r1398,8976,6345,5,6
r1399,5593,5150,4,8
r1400,7815,590,4,3
r1401,9073,4567,3,20
r1402,4768,7998,3,2
r1403,494,3814,1,19
r1404,7967,9198,1,13
r1405,2323,2535,2,19
r1406,7200,8632,4,6
r1407,5060,4392,5,8
r1408,8850,7581,5,4
r1409,5769,6070,1,9
r1410,7684,2652,2,2
r1411,7211,8332,5,17
r1412,1013,3422,2,19
r1413,2878,1534,1,11
r1414,8766,6038,5,15
r1415,846,4961,1,2
r1416,7810,9702,4,14
r1417,3232,4218,4,18
r1418,3794,5022,3,17
r1419,1346,7727,2,10
r1420,5407,9756,4,8
r1421,7897,2603,4,6
r1422,1325,6587,5,15
r1423,5707,2100,1,9
r1424,7113,6840,5,2
r1425,5059,6412,2,15
r1426,1911,4288,3,16
r1427,6943,8498,2,7
r1428,9832,5541,2,10
r1429,5371,6202,4,8
r1430,28,5848,4,13
r1431,8775,8836,4,12
r1432,9593,8843,2,12
r1433,219,7820,1,16
r1434,2014,1802,3,15
r1435,3565,5845,3,9
r1436,5371,5631,1,7
r1437,847,596,5,11
r1438,8696,6111,2,9
r1439,7824,6232,2,3
r1440,1181,547,3,2
r1441,1188,5553,3,17
r1442,2270,6054,5,17
r1443,7566,1165,1,5
r1444,8829,4735,5,13
r1445,1593,1656,2,8
r1446,1084,7227,5,9
r1447,1894,2252,1,11
r1448,3728,5661,3,6
r1449,8620,7840,3,20
r1450,6891,6005,2,18
r1451,5048,4878,1,16
r1452,4628,8820,5,16
r1453,187,834,3,3
r1454,8134,8923,5,19
r1455,5741,6673,3,10
r1456,7695,3138,3,12
r1457,8998,5635,1,14
r1458,9743,395,4,4
r1459,1664,1379,5,14
r1460,7562,1647,5,12
r1461,2563,5026,3,15
r1462,483,6218,5,16
r1463,1549,2244,4,12
r1464,5512,6278,3,2
r1465,6603,8673,5,12
r1466,9285,1374,3,20
r1467,5835,6112,4,17
r1468,3923,454,5,13
r1469,7401,6160,2,13
r1470,6025,9953,2,20
r1471,414,3239,4,19
r1472,1821,6989,1,7
r1473,829,5996,5,3
r1474,5809,8956,2,8
r1475,5882,5219,2,12
r1476,2356,2859,3,8
r1477,1569,9533,2,13
r1478,3007,9005,5,2
r1479,3199,6962,5,16
r1480,3724,906,1,18
r1481,4067,7498,1,4
r1482,7732,7885,3,13
r1483,2654,6957,4,9
r1484,1726,9780,3,15
r1485,8210,928,3,4
r1486,5831,6890,2,19
r1487,1579,1228,3,19
r1488,3960,1703,3,2
r1489,2414,8841,3,11
r1490,7839,1181,3,19
r1491,3836,7841,4,20
r1492,1086,5797,3,5
r1493,7154,4597,5,13
r1494,3462,9198,1,10
r1495,5703,5543,3,11
r1496,7233,8560,3,6
r1497,9080,6347,3,19
r1498,294,300,5,9
r1499,2256,4131,2,1
r1500,2846,5244,3,20
r1501,8565,878,3,8
r1502,465,6747,4,13
r1503,4380,1465,3,6
r1504,4518,5329,1,10
r1505,1801,7012,1,1
r1506,1488,623,3,6
r1507,6186,8186,1,17
r1508,8612,5518,3,7
r1509,6419,2599,4,10
r1510,7293,7711,2,6
r1511,4011,1704,2,16
r1512,3719,2871,4,18
r1513,1960,951,2,4
r1514,2826,8672,4,19
r1515,3871,3983,4,17
r1516,5762,4197,5,8
r1517,3371,6516,4,9
r1518,721,1301,3,16
r1519,2902,8401,5,20
r1520,2392,2320,4,3
r1521,8804,4689,4,9
r1522,6212,1749,2,1
r1523,3197,1054,1,2
r1524,3371,1604,4,9
r1525,281,9150,1,18
r1526,3579,8340,2,9
r1527,4907,9240,3,14
r1528,1370,1623,4,5
r1529,9354,6684,2,12
r1530,5035,1904,1,19
r1531,382,12,3,13
r1532,8346,5720,2,8
r1533,8118,1923,5,18
r1534,7877,2344,1,15
r1535,6748,9993,4,1
r1536,9033,8197,1,15
r1537,595,343,5,2
r1538,2359,9746,2,3
r1539,2146,4706,2,16
r1540,6963,9514,4,6
r1541,4275,2141,4,15
r1542,6229,5090,1,12
r1543,5919,9235,1,11
r1544,4311,4281,1,13
r1545,5462,6614,3,7
r1546,6306,8042,3,18
r1547,7689,8047,4,15
r1548,6222,8953,5,13
r1549,8821,3864,2,3
r1550,1661,9549,5,11
r1551,1030,9895,3,5
r1552,9991,8350,1,20
r1553,8006,7780,4,18
r1554,2702,6521,5,16
r1555,9315,8407,5,5
r1556,9065,4138,5,18
r1557,5261,5340,5,7
r1558,6283,5965,2,3
r1559,4934,7082,4,5
r1560,6115,1324,5,16
r1561,2017,1099,5,1
r1562,9833,4363,1,18
r1563,2083,6096,5,14
r1564,1464,3992,1,10
r1565,1915,5541,3,16
r1566,8413,526,3,7
r1567,258,17,3,10
r1568,2698,4552,1,7
r1569,7280,8686,5,11
r1570,9414,1971,5,3
r1571,387,790,1,16
r1572,1306,5986,5,12
r1573,9117,1166,3,4
r1574,4596,6040,3,5
r1575,7236,5627,5,13
r1576,9516,5660,2,6
r1577,6179,4792,1,15
r1578,5962,2871,1,15
r1579,7239,7298,1,15
r1580,726,1713,3,6
r1581,5527,125,4,3
r1582,8903,4822,3,19
r1583,8684,2829,3,10
r1584,5734,6281,2,10
r1585,7339,5137,5,19
r1586,7731,2141,3,15
r1587,1872,7679,4,9
r1588,9267,4879,5,16
r1589,4022,8078,2,20
r1590,6180,7134,5,5
r1591,9852,6266,5,12
r1592,1836,247,3,4
r1593,9875,4864,3,16
r1594,7783,9917,3,11
r1595,2017,8352,3,13
r1596,6413,7559,2,19
r1597,7450,7817,1,13
r1598,1716,9716,3,3
r1599,9445,7035,1,18
r1600,5040,6916,5,16
r1601,889,1488,2,5
r1602,3909,7972,5,14
r1603,2635,3655,1,3
r1604,6080,8560,3,16
r1605,2214,5358,5,2
r1606,1408,4778,3,1
r1607,5786,7549,4,17
r1608,9236,1366,5,6
r1609,6200,9767,5,4
r1610,2543,3241,5,15
r1611,7951,7275,5,15
r1612,668,1512,2,4
r1613,9810,5191,5,7
r1614,6803,4261,2,7
r1615,9226,9653,1,9
r1616,6375,1569,5,1
r1617,7565,2279,5,4
r1618,4105,6356,2,9
r1619,5803,81,3,5
r1620,7927,7520,1,11
r1621,9911,8700,2,4
r1622,6227,1746,1,7
r1623,9530,1034,5,13
r1624,1484,6941,1,4
r1625,4128,7271,1,19
r1626,9548,1220,3,9
r1627,1760,3146,2,7
r1628,1762,4320,2,6
r1629,2798,9820,2,13
r1630,763,3791,3,3
r1631,1187,4416,1,6
r1632,9876,1690,2,16
r1633,265,8216,1,2
r1634,7757,5812,5,14
r1635,3932,9418,4,8
r1636,5260,1454,5,11
r1637,2706,5473,5,7
r1638,6097,9082,5,1
r1639,113,8178,2,9
r1640,4521,1141,5,4
r1641,4511,3755,1,10
r1642,2889,7208,4,15
r1643,6356,8602,1,2
r1644,9734,2571,4,12
r1645,3945,4855,4,14
r1646,6799,7798,2,11
r1647,5477,738,5,17
r1648,992,1322,1,6
r1649,9924,5017,1,5
r1650,4623,8016,1,6
r1651,2634,2460,5,18
r1652,8640,901,5,2
r1653,7685,9851,1,4
r1654,9569,5231,1,18
r1655,7829,9655,4,15
r1656,8242,9011,3,10
r1657,1982,1796,2,5
r1658,5718,8359,1,19
r1659,6315,2197,3,1
r1660,2375,5477,5,13
r1661,9406,5042,4,2
r1662,8181,4924,3,9
r1663,2334,8669,5,13
r1664,5269,935,5,11
r1665,499,6405,1,15
r1666,9615,5955,5,15
r1667,4003,4450,4,15
r1668,3745,1011,3,17
r1669,7707,9021,3,15
r1670,6720,1166,4,10
r1671,6375,7120,2,16
r1672,1102,9825,2,3
r1673,3127,3031,3,3
r1674,2971,7776,1,18
r1675,7523,8402,4,12
r1676,8201,8709,5,11
r1677,7321,1762,3,2
r1678,3992,396,2,15
r1679,8345,1634,3,15
r1680,8571,8261,2,14
r1681,9897,6289,1,3
r1682,6247,5747,4,11
r1683,9979,6897,3,16
r1684,7609,9440,1,12
r1685,5407,2687,2,6
r1686,337,5546,5,5
r1687,58,2288,5,5
r1688,5271,6507,1,14
r1689,5406,6286,3,19
r1690,1989,3748,5,1
r1691,5581,586,1,16
r1692,1839,4299,3,1
r1693,9411,1554,3,20
r1694,3766,7496,2,18
r1695,394,2382,5,11
r1696,878,3509,1,20
r1697,4722,2636,5,16
r1698,465,582,2,16
r1699,5484,9865,5,6
r1700,3658,257,2,1
r1701,9869,232,5,10
r1702,3603,2092,1,1
r1703,9978,838,1,2
r1704,7006,656,5,13
r1705,9410,438,3,20
r1706,9494,4251,3,19
r1707,5055,1594,3,14
r1708,2525,97,2,2
r1709,8713,2034,4,1
r1710,4064,6288,2,7
r1711,6059,9004,4,14
r1712,6206,5853,5,9
r1713,3639,9551,2,7
r1714,2799,4796,4,12
r1715,1761,7172,1,19
r1716,6645,6825,3,11
r1717,7671,5437,2,4
r1718,918,7157,5,3
r1719,2713,597,2,2
r1720,4794,2499,4,16
r1721,9721,9835,5,16
r1722,3709,6804,3,2
r1723,1640,4333,2,14
r1724,5510,6529,1,9
r1725,2913,4455,1,11
r1726,924,8453,1,12
r1727,739,6480,5,19
r1728,1130,4155,3,5
r1729,5938,5888,3,17
r1730,1328,7496,4,7
r1731,7407,2733,1,2
r1732,4178,7891,1,5
r1733,8486,3269,2,20
r1734,1494,5111,5,1
r1735,7773,5273,3,10
r1736,2104,7659,3,10
r1737,5309,9634,5,4
r1738,8141,1566,2,1
r1739,335,8812,3,2
r1740,1804,7388,5,16
r1741,2086,9713,4,19
r1742,1816,4177,2,1
r1743,2673,4823,4,4
r1744,3596,5459,5,4
r1745,5017,1204,5,1
r1746,5032,6030,5,8
r1747,5721,7320,2,20
r1748,4740,6339,5,1
r1749,1127,5604,3,17
r1750,6310,8872,2,14
r1751,9442,7276,5,19
r1752,7953,881,3,5
r1753,9558,5636,5,1
r1754,226,3662,1,13
r1755,4743,1642,2,19
r1756,5965,9098,1,5
r1757,270,6903,2,3
r1758,5526,9607,5,13
r1759,7551,5187,4,17
r1760,264,1168,5,3
r1761,5963,6191,2,5
r1762,3122,43,1,4
r1763,3647,117,5,12
r1764,8363,6466,3,1
r1765,1050,8023,5,5
r1766,5547,5920,5,4
r1767,2191,3726,4,7
r1768,7873,5513,2,8
r1769,480,6912,5,9
r1770,525,9686,4,19
r1771,6874,4081,1,2
r1772,5306,8633,2,4
r1773,3767,2332,2,2
r1774,6238,809,1,18
r1775,4496,2237,3,15
r1776,388,2166,1,12
r1777,102,4332,4,17
r1778,9222,7955,2,16
r1779,5273,3325,1,20
r1780,8969,8536,5,16
r1781,561,6653,5,19
r1782,2205,8205,5,19
r1783,7982,1253,2,17
r1784,4488,2495,4,1
r1785,9060,2788,5,5
r1786,5739,2987,2,17
r1787,9989,1754,1,11
r1788,1623,9342,2,9
r1789,8082,3521,3,16
r1790,5881,7502,3,11
r1791,1394,9958,1,3
r1792,8164,8019,4,20
r1793,3121,4439,4,16
r1794,3689,5121,5,8
r1795,1305,3479,2,12
r1796,3193,1863,4,14
r1797,2301,7879,1,15
r1798,5925,6825,5,10
r1799,1117,670,4,12
r1800,1117,7906,5,4
r1801,1764,1954,4,13
r1802,6365,7786,5,17
r1803,6669,4595,3,19
r1804,417,5806,3,19
r1805,1448,7014,5,14
r1806,2597,4690,2,11
r1807,6495,8876,2,11
r1808,4097,5757,1,3
r1809,6549,5441,3,11
r1810,6545,9378,1,8
r1811,4556,4304,2,13
r1812,6618,7057,1,14
r1813,2686,3252,5,18
r1814,6893,4244,3,2
r1815,3965,800,1,10
r1816,2205,820,1,13
r1817,4487,1563,4,17
r1818,6013,2233,3,19
r1819,8958,4532,5,3
r1820,9983,3616,4,8
r1821,4395,1582,4,2
r1822,1063,7995,2,2
r1823,4547,946,4,8
r1824,2635,1128,3,4
r1825,54,229,1,7
r1826,3702,637,2,9
r1827,9713,8797,3,15
r1828,6349,7428,4,8
r1829,7706,9997,3,2
r1830,6620,5165,2,16
r1831,6698,7474,1,13
r1832,2369,9109,3,18
r1833,9041,6391,1,18
r1834,4317,8406,2,18
r1835,9195,1558,1,17
r1836,4173,5482,5,18
r1837,5219,8108,2,18
r1838,3298,8230,3,20
r1839,6961,2853,5,3
r1840,1612,3338,4,7
r1841,4126,9288,1,12
r1842,3671,6774,4,19
r1843,9781,9426,5,8
r1844,8029,1366,1,18
r1845,1106,4887,4,12
r1846,9275,9185,5,6
r1847,8128,1796,3,3
r1848,9754,9553,5,2
r1849,9547,1574,5,9
r1850,2216,193,4,6
r1851,8533,2749,4,5
r1852,5136,1747,1,16
r1853,9492,2013,4,11
r1854,8843,1311,3,1
r1855,6014,1972,3,7
r1856,1091,4108,3,17
r1857,3244,6524,2,13
r1858,4059,6813,1,7
r1859,5869,5483,2,14
r1860,1006,3328,2,4
r1861,2798,6265,3,18
r1862,7595,6605,2,14
r1863,1553,14,5,17
r1864,7995,7941,1,6
r1865,4634,7559,1,2
r1866,2656,6055,5,1
r1867,4708,6588,5,1
r1868,2989,6046,4,3
r1869,8553,1629,1,9
r1870,290,4267,1,4
r1871,2556,1478,1,16
r1872,3688,7644,1,15
r1873,6884,7752,2,11
r1874,6817,7488,1,12
r1875,868,8994,1,8
r1876,3830,4512,2,17
r1877,6206,8000,5,6
r1878,5639,9792,4,10
r1879,9698,914,2,19
r1880,6263,6549,2,5
r1881,6197,6194,1,10
r1882,1943,4718,1,1
r1883,2483,2740,4,18
r1884,310,1843,5,20
r1885,8557,5694,4,12
r1886,9468,4542,5,13
r1887,4219,1789,1,4
r1888,3347,5570,2,13
r1889,9730,2587,3,19
r1890,9889,8349,2,13
r1891,2246,5630,2,17
r1892,1056,5284,1,13
r1893,6928,1481,3,6
r1894,4610,6991,1,4
r1895,2804,9861,3,17
r1896,4078,3272,1,14
r1897,7173,2235,4,13
r1898,7922,8941,4,2
r1899,1916,2641,1,7
r1900,3682,1302,4,16
r1901,3417,1005,3,20
r1902,5835,6129,2,4
r1903,4576,1821,1,17
r1904,7683,3181,1,5
r1905,5562,8827,2,1
r1906,538,5146,4,11
r1907,3714,2079,1,4
r1908,7217,2168,1,12
r1909,9908,7087,4,19
r1910,2513,5785,5,17
r1911,6417,3983,1,7
r1912,8452,1345,2,6
r1913,1732,3934,2,9
r1914,1943,4140,3,17
r1915,7321,3183,5,15
r1916,8507,7207,1,15
r1917,9994,5190,4,16
r1918,9482,4363,4,19
r1919,2489,4050,4,3
r1920,5883,7293,1,18
r1921,8373,2938,5,14
r1922,3163,6215,2,17
r1923,9712,379,4,12
r1924,418,132,4,11
r1925,2711,1739,1,17
r1926,1947,4316,4,7
r1927,1635,6676,1,1
r1928,6010,2969,1,15
r1929,1084,2489,4,11
r1930,8325,6106,3,18
r1931,8107,3269,5,15
r1932,9494,9823,4,9
r1933,9022,4775,3,9
r1934,5360,7611,3,11
r1935,5352,5018,5,2
r1936,2218,5489,3,13
r1937,8279,3985,3,6
r1938,2272,2128,5,16
r1939,7099,5357,3,17
r1940,6634,4819,4,7
r1941,5995,6780,2,10
r1942,9073,8455,5,5
r1943,6491,7548,1,4
r1944,8787,1633,3,17
r1945,3207,7421,5,9
r1946,3701,4296,3,10
r1947,9541,3082,2,15
r1948,3762,8174,3,10
r1949,8229,5696,3,1
r1950,6871,9273,4,14
r1951,6357,1781,3,3
r1952,9234,9627,5,12
r1953,5771,2571,2,18
r1954,6521,3036,2,8
r1955,7414,7751,2,14
r1956,2770,6505,5,6
r1957,4739,8768,3,15
r1958,3783,9225,1,15
r1959,7652,3255,4,9
r1960,392,4796,3,14
r1961,7641,6881,4,3
r1962,6645,205,3,10
r1963,7039,4823,5,11
r1964,421,1446,1,16
r1965,6042,5623,4,7
r1966,6821,4829,1,20
r1967,9893,6253,2,10
r1968,3133,8897,5,11
r1969,430,5694,2,8
r1970,2891,3609,1,17
r1971,5077,709,4,8
r1972,7998,6019,3,9
r1973,2269,9177,4,3
r1974,433,4146,1,6
r1975,2820,1089,4,5
r1976,4217,3168,2,8
r1977,2273,8753,5,12
r1978,8108,2426,4,20
r1979,561,9174,3,5
r1980,7143,9162,3,10
r1981,7104,8371,4,9
r1982,1075,2946,4,11
r1983,9329,392,4,13
r1984,82,4905,4,6
r1985,636,6068,1,8
r1986,2551,9850,1,10
r1987,1304,4402,4,15
r1988,2843,6953,5,5
r1989,1967,3239,2,19
r1990,6857,9379,5,20
r1991,8809,9042,5,4
r1992,9051,9129,1,15
r1993,4006,3055,2,16
r1994,762,3224,2,2
r1995,5673,8388,1,10
r1996,2599,4642,4,17
r1997,5852,6605,3,3
r1998,5329,2993,1,11
r1999,6626,6937,3,13
r2000,2806,7248,1,5
r2001,769,1390,3,2
r2002,9403,6578,4,5
r2003,5772,8828,1,12
r2004,5759,3763,2,9
r2005,6506,7983,5,20
r2006,7478,5255,4,17
r2007,5915,6908,1,15
r2008,2896,3488,5,19
r2009,8189,1443,4,6
r2010,1670,2266,5,11
r2011,4230,1057,2,2
r2012,9796,2334,3,3
r2013,741,1774,5,15
r2014,7586,5409,3,3
r2015,7890,5788,3,17
r2016,8069,2703,2,17
r2017,91,3350,2,15
r2018,1558,4802,5,8
r2019,6288,5716,2,14
r2020,5409,9137,2,3
r2021,4776,1092,1,12
r2022,3685,335,5,14
r2023,4176,5066,1,20
r2024,7623,1206,3,17
r2025,414,9351,5,3
r2026,1292,4326,4,3
r2027,2128,836,4,17
r2028,1041,3488,5,6
r2029,2925,5142,1,19
r2030,8487,1729,3,15
r2031,1232,8233,3,13
r2032,294,2637,3,14
r2033,9352,3479,4,15
r2034,1734,989,1,2
r2035,5894,1192,5,10
r2036,2409,4770,3,17
r2037,1826,1665,5,7
r2038,3722,7280,3,15
r2039,5207,3658,4,18
r2040,9492,402,5,2
r2041,2194,561,2,20
r2042,8921,1449,1,9
r2043,9108,7202,5,8
r2044,1668,6247,3,13
r2045,9339,1433,5,13
r2046,3226,6562,2,5
r2047,7705,8756,3,4
r2048,3658,5892,4,5
r2049,6707,8885,1,10
r2050,3124,2209,1,19
r2051,7076,7593,3,1
r2052,7748,6147,3,3
r2053,6869,3099,4,19
r2054,4138,9737,5,2
r2055,4380,3992,3,2
r2056,9189,4288,3,15
r2057,8924,4494,4,12
r2058,5482,625,5,11
r2059,8467,6730,4,20
r2060,6603,3019,3,12
r2061,3687,7775,5,7
r2062,4745,2804,1,9
r2063,4076,6239,4,15
r2064,860,8247,3,18
r2065,5966,3449,4,3
r2066,7130,2243,5,16
r2067,9140,9177,2,8
r2068,5384,7511,1,20
r2069,2291,2383,5,11
r2070,5477,2794,2,15
r2071,2050,9909,4,15
r2072,19,967,5,2
r2073,7774,8816,5,4
r2074,8990,2879,2,15
r2075,9692,7836,4,18
r2076,1626,6403,5,13
r2077,2121,4011,3,6
r2078,2990,4316,4,12
r2079,6736,3418,5,9
r2080,4247,4616,2,16
r2081,5571,5614,5,4
r2082,2872,6265,3,11
r2083,5838,7319,1,15
r2084,8012,7394,3,1
r2085,1125,7119,5,20
r2086,6665,4614,2,13
r2087,6622,1944,5,13
r2088,5190,7960,1,16
r2089,5734,4863,5,18
r2090,2721,5389,5,20
r2091,4711,6226,5,17
r2092,8359,5619,4,11
r2093,5934,7360,5,13
r2094,8115,9876,2,13
r2095,1964,7228,5,17
r2096,9860,4980,4,11
r2097,7472,8231,5,6
